iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_pca__n_components,param_preprocessor__impute__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,3273,3.5110777854919433,0.18670606564054393,0.09225406646728515,0.00404681407714083,0.1,10,15,"{'classifier__C': 0.1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 15}",0.5570406391262095,0.5563446923646495,0.52712816567278,0.5212024018951523,0.5633258698583605,0.5450083537834303,0.017293029406860276,34,0.8603994821554676,0.8526513722267934,0.8625922088842578,0.8704912347445583,0.8656120517693389,0.8623492699560831,0.0059134972382794805
0,3273,2.802562952041626,0.24782597433433137,0.05518031120300293,0.004295723235110716,1,,5,"{'classifier__C': 1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 5}",0.5444264568919601,0.527318324294145,0.4771340237884779,0.5182763267369287,0.5163598480350697,0.5167029959493163,0.022134010755533333,58,0.8850673702598215,0.885866729302541,0.8933220544105086,0.9027210590607398,0.8946855053490437,0.8923325436765308,0.006465698915147115
0,3273,2.752323579788208,0.2020947882630614,0.05666160583496094,0.003322207846238237,1,,10,"{'classifier__C': 1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 10}",0.5460501348292373,0.534772401931747,0.480578574481548,0.5120481591273529,0.520481787876515,0.5187862116492801,0.022391871986868456,54,0.8837214376587781,0.8877812231044566,0.8941055275785832,0.9004846697862486,0.8948738913269644,0.8921933498910063,0.0058451325246766436
0,3273,2.7518107891082764,0.4361707566897877,0.051831626892089845,0.003999511613660519,1,,15,"{'classifier__C': 1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 15}",0.5466630091640905,0.5350158422254658,0.47827176042408137,0.5140092797214137,0.5250039180485754,0.5197927619167253,0.023402353474413825,53,0.8844813385009541,0.8851701836305794,0.8947948687950474,0.9001623985172466,0.8945903899077289,0.8918398358703113,0.006069506745115087
0,3273,4.045388984680176,0.16827230639722388,0.09645628929138184,0.008611054268430693,1,0.95,5,"{'classifier__C': 1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 5}",0.544128048141621,0.5330509520491058,0.4805755330545535,0.5153759842725901,0.5183288426372616,0.5182918720310263,0.02152377491534168,55,0.8857876311834131,0.8859662283006938,0.8925454743464525,0.9022350246918119,0.8947058420372834,0.8922480401119308,0.006116652051284003
0,3273,3.9432263374328613,0.2089052147559627,0.08916921615600586,0.00490054082735835,1,0.95,10,"{'classifier__C': 1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 10}",0.5457434830847888,0.5392450806445621,0.4835945741174539,0.5120150657313578,0.5222029039460206,0.5205602215048366,0.022024975843072284,47,0.8845747323709948,0.8863827529630576,0.8937289403991796,0.9011992546933256,0.894951471019123,0.8921674302891361,0.006047720266697218
0,3273,4.091660070419311,0.2718496163608634,0.09353604316711425,0.005027738194438231,1,0.95,15,"{'classifier__C': 1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 15}",0.545357167594434,0.536932000313855,0.4798401909625237,0.5141812296972855,0.5227188880059608,0.5198058953148118,0.022731259981126472,50,0.8851507871361048,0.8855958761082493,0.8947870513424094,0.8993694270433882,0.8945834960873077,0.8918973275434918,0.005596827202538835
0,3273,4.114646100997925,0.12605328434227975,0.09206371307373047,0.00674363700345698,1,5,5,"{'classifier__C': 1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 5}",0.544128048141621,0.5330509520491058,0.4805755330545535,0.5153759842725901,0.5183288426372616,0.5182918720310263,0.02152377491534168,55,0.8857876311834131,0.8859662283006938,0.8925454743464525,0.9022350246918119,0.8947058420372834,0.8922480401119308,0.006116652051284003
0,3273,3.8866581439971926,0.23201231824594076,0.09737915992736816,0.00492493826787036,1,5,10,"{'classifier__C': 1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 10}",0.5457434830847888,0.5392450806445621,0.4835945741174539,0.5120150657313578,0.5222029039460206,0.5205602215048366,0.022024975843072284,47,0.8845747323709948,0.8863827529630576,0.8937289403991796,0.9011992546933256,0.894951471019123,0.8921674302891361,0.006047720266697218
0,3273,3.9774022102355957,0.19085008534085363,0.09633378982543946,0.008707654001116288,1,5,15,"{'classifier__C': 1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 15}",0.545357167594434,0.536932000313855,0.4798401909625237,0.5141812296972855,0.5227188880059608,0.5198058953148118,0.022731259981126472,50,0.8851507871361048,0.8855958761082493,0.8947870513424094,0.8993694270433882,0.8945834960873077,0.8918973275434918,0.005596827202538835
0,3273,4.082649803161621,0.23636183008511913,0.09422140121459961,0.003314447462293775,1,10,5,"{'classifier__C': 1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 5}",0.544128048141621,0.5330509520491058,0.4805755330545535,0.5153759842725901,0.5183288426372616,0.5182918720310263,0.02152377491534168,55,0.8857876311834131,0.8859662283006938,0.8925454743464525,0.9022350246918119,0.8947058420372834,0.8922480401119308,0.006116652051284003
0,3273,4.0571949005126955,0.1780958900772371,0.09747171401977539,0.004157935295313596,1,10,10,"{'classifier__C': 1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 10}",0.5457434830847888,0.5392450806445621,0.4835945741174539,0.5120150657313578,0.5222029039460206,0.5205602215048366,0.022024975843072284,47,0.8845747323709948,0.8863827529630576,0.8937289403991796,0.9011992546933256,0.894951471019123,0.8921674302891361,0.006047720266697218
0,3273,4.006197309494018,0.21654958930636017,0.09687352180480957,0.007941390620083897,1,10,15,"{'classifier__C': 1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 15}",0.545357167594434,0.536932000313855,0.4798401909625237,0.5141812296972855,0.5227188880059608,0.5198058953148118,0.022731259981126472,50,0.8851507871361048,0.8855958761082493,0.8947870513424094,0.8993694270433882,0.8945834960873077,0.8918973275434918,0.005596827202538835
0,3273,4.8314868927001955,0.8071068981068145,0.05126805305480957,0.003232346179028485,10,,5,"{'classifier__C': 10, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 5}",0.47540456387815,0.4990688274119871,0.4841142760978754,0.5044322755521016,0.44498694116084425,0.4816013768201916,0.02103185117460881,59,0.9054991473020083,0.8988615736552438,0.9101206771349611,0.9123407081326559,0.9151839646522736,0.9084012141754286,0.0057255323408663275
0,3273,4.49463677406311,0.5230772798411593,0.05365629196166992,0.001879454263345635,10,,10,"{'classifier__C': 10, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 10}",0.4764777497970522,0.4986607374138857,0.48035600835370745,0.5011880925098582,0.4405808606805042,0.4794526897510016,0.021735050842465964,61,0.9016869678794017,0.9000063920677495,0.9090280840342487,0.9154871372812233,0.912593203698823,0.9077603569922893,0.006027880226792233
0,3273,3.5204039096832274,0.28505760967347366,0.055509424209594725,0.004074953790266457,10,,15,"{'classifier__C': 10, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 15}",0.48149683594268866,0.4966867473714851,0.4691577764808597,0.509137721607475,0.44227397174354305,0.4797506106292103,0.02310926619219431,60,0.9041221681810991,0.8979937093350965,0.9104364082862116,0.9158840504413437,0.9125392733554359,0.9081951219198373,0.006382357071840359
0,3273,4.5379712104797365,0.38983824853348137,0.09296951293945313,0.006264899300392857,10,0.95,5,"{'classifier__C': 10, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 5}",0.46713162047131745,0.49667906098003833,0.48230801361095965,0.5003932103271168,0.4455631114277471,0.4784150033634359,0.020190762462039984,62,0.9047240946094482,0.8984870855209417,0.9096654448435786,0.9130929530106218,0.9155549065305557,0.9083048969030291,0.006108203942030362
0,3273,4.805593490600586,0.6265316432369449,0.09632353782653809,0.007013511171099985,10,0.95,10,"{'classifier__C': 10, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 10}",0.4663542470702674,0.4918866793125895,0.4818228014425412,0.5047021249722922,0.44195857143174394,0.4773448848458868,0.021692945426801963,68,0.902988738616284,0.8977695956435124,0.9093522498536845,0.9170396857416855,0.913335828177758,0.9080972196065848,0.006953304480769098
0,3273,6.217290210723877,0.46663281948821217,0.08975119590759277,0.004902716186462313,10,0.95,15,"{'classifier__C': 10, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 15}",0.4795559557442842,0.49442678073632224,0.4713228834016377,0.5003074986910812,0.44232039120956573,0.47758670195657815,0.020428651030516155,65,0.9049654936217862,0.8984627766105607,0.9104287825768591,0.9155640636783514,0.9117697806102477,0.9082381794195611,0.005953293235599677
0,3273,5.873691129684448,0.4037853178642015,0.09011640548706054,0.006120738667499659,10,5,5,"{'classifier__C': 10, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 5}",0.46713162047131745,0.49667906098003833,0.48230801361095965,0.5003932103271168,0.4455631114277471,0.4784150033634359,0.020190762462039984,62,0.9047240946094482,0.8984870855209417,0.9096654448435786,0.9130929530106218,0.9155549065305557,0.9083048969030291,0.006108203942030362
0,3273,4.648763036727905,0.1689319947708326,0.09138121604919433,0.005400660376907624,10,5,10,"{'classifier__C': 10, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 10}",0.4663542470702674,0.4918866793125895,0.4818228014425412,0.5047021249722922,0.44195857143174394,0.4773448848458868,0.021692945426801963,68,0.902988738616284,0.8977695956435124,0.9093522498536845,0.9170396857416855,0.913335828177758,0.9080972196065848,0.006953304480769098
0,3273,4.559730100631714,0.3761877029847814,0.09032711982727051,0.004705891396576179,10,5,15,"{'classifier__C': 10, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 15}",0.4795559557442842,0.49442678073632224,0.4713228834016377,0.5003074986910812,0.44232039120956573,0.47758670195657815,0.020428651030516155,65,0.9049654936217862,0.8984627766105607,0.9104287825768591,0.9155640636783514,0.9117697806102477,0.9082381794195611,0.005953293235599677
0,3273,4.569339227676392,0.3779820241808409,0.09247174263000488,0.005308745107180676,10,10,5,"{'classifier__C': 10, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 5}",0.46713162047131745,0.49667906098003833,0.48230801361095965,0.5003932103271168,0.4455631114277471,0.4784150033634359,0.020190762462039984,62,0.9047240946094482,0.8984870855209417,0.9096654448435786,0.9130929530106218,0.9155549065305557,0.9083048969030291,0.006108203942030362
0,3273,4.530263423919678,0.24239918367718805,0.09166464805603028,0.009095886554836048,10,10,10,"{'classifier__C': 10, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 10}",0.4663542470702674,0.4918866793125895,0.4818228014425412,0.5047021249722922,0.44195857143174394,0.4773448848458868,0.021692945426801963,68,0.902988738616284,0.8977695956435124,0.9093522498536845,0.9170396857416855,0.913335828177758,0.9080972196065848,0.006953304480769098
0,3273,3.5648226737976074,0.31828979842316096,0.07709336280822754,0.004428284287975974,10,10,15,"{'classifier__C': 10, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 15}",0.4795559557442842,0.49442678073632224,0.4713228834016377,0.5003074986910812,0.44232039120956573,0.47758670195657815,0.020428651030516155,65,0.9049654936217862,0.8984627766105607,0.9104287825768591,0.9155640636783514,0.9117697806102477,0.9082381794195611,0.005953293235599677
1,6546,11.9020339012146,0.17423165999255494,0.30075907707214355,0.009590991800130413,1,10,15,"{'classifier__C': 1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 15}",0.5402641708297873,0.5348498815627919,0.5472604247942903,0.5375984676165426,0.5291350808632509,0.5378216051333327,0.0059898928037053056,41,0.8148651445676721,0.8253986449987457,0.8286414994501051,0.82757130490997,0.8245444172328245,0.8242042022318635,0.004894638390591377
1,6546,11.72306661605835,0.5279022635179458,0.3024901866912842,0.01582343864230883,1,5,15,"{'classifier__C': 1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 15}",0.5402641708297873,0.5348498815627919,0.5472604247942903,0.5375984676165426,0.5291350808632509,0.5378216051333327,0.0059898928037053056,41,0.8148651445676721,0.8253986449987457,0.8286414994501051,0.82757130490997,0.8245444172328245,0.8242042022318635,0.004894638390591377
1,6546,11.253506278991699,0.7324408479362392,0.2957939624786377,0.009167672491316574,1,0.95,15,"{'classifier__C': 1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 15}",0.5402641708297873,0.5348498815627919,0.5472604247942903,0.5375984676165426,0.5291350808632509,0.5378216051333327,0.0059898928037053056,41,0.8148651445676721,0.8253986449987457,0.8286414994501051,0.82757130490997,0.8245444172328245,0.8242042022318635,0.004894638390591377
1,6546,11.193855381011963,0.2981899308899482,0.30967373847961427,0.010782412220269575,1,0.95,10,"{'classifier__C': 1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 10}",0.539342385074663,0.534504251185062,0.5425255345405537,0.5375660745667413,0.528948474893537,0.5365773440521114,0.004615221958861964,44,0.8141035201275376,0.8241711641973338,0.8303942264704695,0.8272445504925109,0.8248223222743941,0.8241471567124492,0.005476327045301027
1,6546,11.070037984848023,0.40936529863034443,0.29470224380493165,0.014434314280840755,1,10,10,"{'classifier__C': 1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 10}",0.539342385074663,0.534504251185062,0.5425255345405537,0.5375660745667413,0.528948474893537,0.5365773440521114,0.004615221958861964,44,0.8141035201275376,0.8241711641973338,0.8303942264704695,0.8272445504925109,0.8248223222743941,0.8241471567124492,0.005476327045301027
1,6546,11.70013337135315,0.4955728201687939,0.31467514038085936,0.015091876103326223,1,5,10,"{'classifier__C': 1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 10}",0.539342385074663,0.534504251185062,0.5425255345405537,0.5375660745667413,0.528948474893537,0.5365773440521114,0.004615221958861964,44,0.8141035201275376,0.8241711641973338,0.8303942264704695,0.8272445504925109,0.8248223222743941,0.8241471567124492,0.005476327045301027
1,6546,5.615203809738159,0.4965431293066068,0.1889331817626953,0.00926370174605347,0.1,,5,"{'classifier__C': 0.1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 5}",0.5767643884169112,0.5438544130375661,0.575904902191397,0.5505488193368829,0.5700148572984277,0.563417476056237,0.013608211350008287,20,0.8048691855007357,0.8134749206108157,0.8169786237426537,0.8187762210676235,0.8122341200104263,0.813266614186451,0.004811673871991619
1,6546,11.896733570098878,0.22442595698892268,0.3035085678100586,0.0159055323830225,0.1,10,5,"{'classifier__C': 0.1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 5}",0.5758232103963209,0.5452112878302958,0.5757009863388228,0.5519699441913312,0.5685094147095999,0.563442968693274,0.012595417696705878,17,0.8046323134628914,0.8137295563626644,0.8174154319135689,0.8185292179616707,0.8124210652447919,0.8133455169891175,0.004906260821085246
1,6546,12.227322244644165,0.3501478890752681,0.4255534648895264,0.13405330575130722,0.1,5,5,"{'classifier__C': 0.1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 5}",0.5758232103963209,0.5452112878302958,0.5757009863388228,0.5519699441913312,0.5685094147095999,0.563442968693274,0.012595417696705878,17,0.8046323134628914,0.8137295563626644,0.8174154319135689,0.8185292179616707,0.8124210652447919,0.8133455169891175,0.004906260821085246
1,6546,10.891773462295532,0.15613771447632377,0.29841156005859376,0.01816610198381817,0.1,0.95,5,"{'classifier__C': 0.1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 5}",0.5758232103963209,0.5452112878302958,0.5757009863388228,0.5519699441913312,0.5685094147095999,0.563442968693274,0.012595417696705878,17,0.8046323134628914,0.8137295563626644,0.8174154319135689,0.8185292179616707,0.8124210652447919,0.8133455169891175,0.004906260821085246
1,6546,9.811351346969605,0.44045442904331816,0.3013340473175049,0.009768562313570709,0.1,10,15,"{'classifier__C': 0.1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 15}",0.5727194209605473,0.5462909385204489,0.575408046663702,0.5507985511506536,0.5680701365049554,0.5626574187600614,0.01184579528792105,26,0.8040197217112671,0.8136072238645222,0.8179610095870177,0.8192717653925806,0.8127739025788393,0.8135267246268454,0.0053595653202104755
1,6546,9.463518428802491,0.1456633388330874,0.3109920024871826,0.014649163607051686,0.1,5,15,"{'classifier__C': 0.1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 15}",0.5727194209605473,0.5462909385204489,0.575408046663702,0.5507985511506536,0.5680701365049554,0.5626574187600614,0.01184579528792105,26,0.8040197217112671,0.8136072238645222,0.8179610095870177,0.8192717653925806,0.8127739025788393,0.8135267246268454,0.0053595653202104755
1,6546,9.587121200561523,0.1250871533416796,0.296141529083252,0.01442263653050414,0.1,0.95,15,"{'classifier__C': 0.1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 15}",0.5727194209605473,0.5462909385204489,0.575408046663702,0.5507985511506536,0.5680701365049554,0.5626574187600614,0.01184579528792105,26,0.8040197217112671,0.8136072238645222,0.8179610095870177,0.8192717653925806,0.8127739025788393,0.8135267246268454,0.0053595653202104755
1,6546,5.618274736404419,0.2472638302244376,0.1894832134246826,0.006047907240579281,0.1,,15,"{'classifier__C': 0.1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 15}",0.5726806564764148,0.545771699365959,0.574677491695825,0.5521217857004936,0.5687585341185406,0.5628020334714465,0.011646403502073533,25,0.8042776112160872,0.8129961738833479,0.8173492813785329,0.8191429316759071,0.8133478434550221,0.8134227683217794,0.0051373002369165316
1,6546,9.246230602264404,0.16714555702299105,0.3099532127380371,0.01543787626297099,0.1,10,10,"{'classifier__C': 0.1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 10}",0.5748078007405,0.5443654163762465,0.5769123414307235,0.5512005266087461,0.5687812171794369,0.5632134604671306,0.013058693095211531,21,0.8038479213283939,0.8125009537686952,0.8176646331718899,0.8189543124893744,0.8115759650322022,0.8129087571581112,0.005351793723793807
1,6546,9.2329740524292,0.1795279681796152,0.29740262031555176,0.010678611871547061,0.1,5,10,"{'classifier__C': 0.1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 10}",0.5748078007405,0.5443654163762465,0.5769123414307235,0.5512005266087461,0.5687812171794369,0.5632134604671306,0.013058693095211531,21,0.8038479213283939,0.8125009537686952,0.8176646331718899,0.8189543124893744,0.8115759650322022,0.8129087571581112,0.005351793723793807
1,6546,9.106209325790406,0.27666068988782,0.2977245330810547,0.03168938832547498,0.1,0.95,10,"{'classifier__C': 0.1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 10}",0.5748078007405,0.5443654163762465,0.5769123414307235,0.5512005266087461,0.5687812171794369,0.5632134604671306,0.013058693095211531,21,0.8038479213283939,0.8125009537686952,0.8176646331718899,0.8189543124893744,0.8115759650322022,0.8129087571581112,0.005351793723793807
1,6546,5.394426536560059,0.24641814723008285,0.1698979377746582,0.008876993207096708,0.1,,10,"{'classifier__C': 0.1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 10}",0.5743624621033536,0.545283175542,0.5762995417482009,0.5503877697765137,0.5684913822855595,0.5629648662911255,0.01272074434431219,24,0.8044524571465702,0.8122480042972818,0.8173967013955187,0.8193020461418371,0.812128162405987,0.8131054742774391,0.005164827814703084
2,13092,25.755066442489625,1.7654157139092639,1.2526715755462647,0.4118082395936722,0.1,,15,"{'classifier__C': 0.1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 15}",0.5870959536116442,0.5766566646626413,0.597087282363246,0.578852253382786,0.5794804107904586,0.5838345129621553,0.007504338936338794,8,0.756107111683084,0.7563621880120753,0.7615906576045888,0.7663221397480398,0.7617532242841571,0.760427064266389,0.0038222970598496514
2,13092,24.02813606262207,5.352983665089189,0.9186821460723877,0.16982150002860946,0.1,,10,"{'classifier__C': 0.1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 10}",0.5867947228951971,0.5781240071127149,0.5966494316426516,0.5786384922170316,0.5778793067711191,0.5836171921277428,0.007318768083879533,9,0.7551238120014836,0.7565563953746285,0.7621654319807901,0.7662516961957185,0.761437923799751,0.7603070518704743,0.004025037733930627
2,13092,37.24322252273559,3.6439741324872306,1.2558135509490966,0.1396259367520362,0.1,0.95,10,"{'classifier__C': 0.1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 10}",0.5868929029269541,0.5766963677301972,0.5970245889232568,0.5785517510992184,0.5785690861083349,0.5835469393575923,0.007609254501620553,10,0.7555186953647126,0.7562455143538289,0.7622049677427299,0.7654195220168754,0.761030992454721,0.7600839383865736,0.0037266358157839316
2,13092,31.982748651504515,1.86499034501166,1.5011558532714844,0.09437425581147252,0.1,10,10,"{'classifier__C': 0.1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 10}",0.5868929029269541,0.5766963677301972,0.5970245889232568,0.5785517510992184,0.5785690861083349,0.5835469393575923,0.007609254501620553,10,0.7555186953647126,0.7562455143538289,0.7622049677427299,0.7654195220168754,0.761030992454721,0.7600839383865736,0.0037266358157839316
2,13092,31.363830280303954,1.7006198614864383,1.5888142585754395,0.2720334121540581,0.1,5,10,"{'classifier__C': 0.1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 10}",0.5868929029269541,0.5766963677301972,0.5970245889232568,0.5785517510992184,0.5785690861083349,0.5835469393575923,0.007609254501620553,10,0.7555186953647126,0.7562455143538289,0.7622049677427299,0.7654195220168754,0.761030992454721,0.7600839383865736,0.0037266358157839316
2,13092,18.83253836631775,1.9816715744754685,0.9998837947845459,0.13031260421805815,0.1,,5,"{'classifier__C': 0.1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 5}",0.5839578982222886,0.5758734147370594,0.5968314881825016,0.5759116766416149,0.5785975292907581,0.5822344014148445,0.007870339538643908,16,0.7549803454064836,0.7569816429799118,0.7609506123388077,0.7658641812275244,0.7605870780505143,0.7598727720006482,0.003738005415864716
2,13092,33.33354997634888,0.8991204842166224,1.1978492259979248,0.08331292216160573,0.1,10,5,"{'classifier__C': 0.1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 5}",0.5853973167323528,0.5748203831886259,0.5956017019439623,0.5763119088218337,0.5791905177980625,0.5822643656969675,0.007589375200844266,13,0.755231306601302,0.7570565413859491,0.7608743049423448,0.7658304170687169,0.7604693944739364,0.7598923928944499,0.0036421145615465646
